cluster,class,path
20,org.apache.hadoop.mapreduce.task.reduce.ExceptionReporter,task/reduce/ExceptionReporter.java
20,org.apache.hadoop.mapreduce.task.reduce.Fetcher,task/reduce/Fetcher.java
20,org.apache.hadoop.mapreduce.task.reduce.IFileWrappedMapOutput,task/reduce/IFileWrappedMapOutput.java
20,org.apache.hadoop.mapreduce.task.reduce.InMemoryMapOutput,task/reduce/InMemoryMapOutput.java
20,org.apache.hadoop.mapreduce.task.reduce.InMemoryReader,task/reduce/InMemoryReader.java
20,org.apache.hadoop.mapreduce.task.reduce.InMemoryWriter,task/reduce/InMemoryWriter.java
20,org.apache.hadoop.mapreduce.task.reduce.LocalFetcher,task/reduce/LocalFetcher.java
20,org.apache.hadoop.mapreduce.task.reduce.MapHost,task/reduce/MapHost.java
20,org.apache.hadoop.mapreduce.task.reduce.MapOutput,task/reduce/MapOutput.java
20,org.apache.hadoop.mapreduce.task.reduce.MergeManager,task/reduce/MergeManager.java
20,org.apache.hadoop.mapreduce.task.reduce.MergeManagerImpl,task/reduce/MergeManagerImpl.java
20,org.apache.hadoop.mapreduce.task.reduce.MergeThread,task/reduce/MergeThread.java
20,org.apache.hadoop.mapreduce.task.reduce.OnDiskMapOutput,task/reduce/OnDiskMapOutput.java
20,org.apache.hadoop.mapreduce.task.reduce.Shuffle,task/reduce/Shuffle.java
20,org.apache.hadoop.mapreduce.task.reduce.ShuffleClientMetrics,task/reduce/ShuffleClientMetrics.java
20,org.apache.hadoop.mapreduce.task.reduce.ShuffleHeader,task/reduce/ShuffleHeader.java
20,org.apache.hadoop.mapreduce.task.reduce.ShuffleScheduler,task/reduce/ShuffleScheduler.java
20,org.apache.hadoop.mapreduce.task.reduce.ShuffleSchedulerImpl,task/reduce/ShuffleSchedulerImpl.java
21,org.apache.hadoop.mapreduce.MarkableIterator,MarkableIterator.java
21,org.apache.hadoop.mapreduce.MarkableIteratorInterface,MarkableIteratorInterface.java
21,org.apache.hadoop.mapreduce.ReduceContext,ReduceContext.java
21,org.apache.hadoop.mapreduce.lib.input.TextInputFormat,lib/input/TextInputFormat.java
21,org.apache.hadoop.mapreduce.lib.partition.HashPartitioner,lib/partition/HashPartitioner.java
21,org.apache.hadoop.mapreduce.task.JobContextImpl,task/JobContextImpl.java
21,org.apache.hadoop.mapreduce.task.ReduceContextImpl,task/ReduceContextImpl.java
21,org.apache.hadoop.mapreduce.task.TaskAttemptContextImpl,task/TaskAttemptContextImpl.java
22,org.apache.hadoop.mapreduce.JobContext,JobContext.java
22,org.apache.hadoop.mapreduce.MRConfig,MRConfig.java
22,org.apache.hadoop.mapreduce.MRJobConfig,MRJobConfig.java
22,org.apache.hadoop.mapreduce.Partitioner,Partitioner.java
22,org.apache.hadoop.mapreduce.lib.fieldsel.FieldSelectionHelper,lib/fieldsel/FieldSelectionHelper.java
22,org.apache.hadoop.mapreduce.lib.input.KeyValueLineRecordReader,lib/input/KeyValueLineRecordReader.java
22,org.apache.hadoop.mapreduce.lib.input.KeyValueTextInputFormat,lib/input/KeyValueTextInputFormat.java
22,org.apache.hadoop.mapreduce.lib.input.NLineInputFormat,lib/input/NLineInputFormat.java
22,org.apache.hadoop.mapreduce.lib.map.RegexMapper,lib/map/RegexMapper.java
22,org.apache.hadoop.mapreduce.lib.partition.BinaryPartitioner,lib/partition/BinaryPartitioner.java
22,org.apache.hadoop.mapreduce.lib.partition.KeyFieldBasedComparator,lib/partition/KeyFieldBasedComparator.java
22,org.apache.hadoop.mapreduce.lib.partition.KeyFieldBasedPartitioner,lib/partition/KeyFieldBasedPartitioner.java
22,org.apache.hadoop.mapreduce.lib.partition.KeyFieldHelper,lib/partition/KeyFieldHelper.java
22,org.apache.hadoop.mapreduce.lib.partition.RehashPartitioner,lib/partition/RehashPartitioner.java
22,org.apache.hadoop.mapreduce.server.jobtracker.JTConfig,server/jobtracker/JTConfig.java
22,org.apache.hadoop.mapreduce.server.tasktracker.TTConfig,server/tasktracker/TTConfig.java
22,org.apache.hadoop.mapreduce.util.ConfigUtil,util/ConfigUtil.java
22,org.apache.hadoop.mapreduce.util.MRJobConfUtil,util/MRJobConfUtil.java
22,org.apache.hadoop.mapreduce.util.ProcessTree,util/ProcessTree.java
